swap_id,timestamp,station_id,battery_soc_returned,battery_soc_issued,wait_minutes,swap_duration_minutes,batteries_available_before_swap,station_status,downtime_minutes,payment_amount,payment_method,motorcycle_type,service_success
SW000222,2026-01-02 10:40:40,ST004,16.9,96.4,1.8,4.0,14,Operational,0,36.84,Mobile Money,Delivery,True
SW000223,2026-01-02 10:43:00,ST003,28.0,85.1,2.2,3.5,21,Operational,0,39.3,Mobile Money,Delivery,True
SW000224,2026-01-02 11:03:49,ST005,20.4,93.5,3.2,2.6,6,Operational,0,42.45,Mobile Money,Commercial,True
SW000225,2026-01-02 11:07:28,ST005,6.2,90.6,2.1,3.4,14,Operational,0,39.78,Card,Delivery,True
SW000226,2026-01-02 11:19:23,ST004,24.5,94.8,1.7,3.0,18,Operational,0,38.08,Mobile Money,Delivery,True
SW000227,2026-01-02 11:24:14,ST001,16.6,94.0,2.8,2.8,10,Operational,0,37.43,Wallet,Commercial,True
SW000228,2026-01-02 11:32:35,ST004,23.0,91.6,2.2,3.5,21,Operational,0,36.39,Card,Standard,True
SW000229,2026-01-02 11:37:13,ST001,12.3,86.5,1.2,2.8,19,Operational,0,34.9,Mobile Money,Standard,True
SW000230,2026-01-02 11:38:28,ST001,32.0,93.6,4.2,2.9,11,Operational,0,38.36,Card,Commercial,True
SW000231,2026-01-02 11:44:57,ST001,22.5,87.9,1.8,3.5,18,Operational,0,40.34,Mobile Money,Commercial,True
SW000232,2026-01-02 11:52:50,ST003,25.8,94.0,0.5,3.9,14,Operational,0,34.76,Mobile Money,Standard,True
SW000233,2026-01-02 12:23:48,ST002,35.0,91.2,2.1,2.5,11,Operational,0,36.45,Card,Delivery,True
SW000234,2026-01-02 12:29:27,ST005,17.1,95.4,3.5,2.3,19,Operational,0,38.03,Wallet,Delivery,True
SW000235,2026-01-02 12:34:29,ST003,16.5,94.2,0.2,3.4,22,Operational,0,40.4,Wallet,Delivery,True
SW000236,2026-01-02 12:37:15,ST004,49.1,87.5,1.4,3.4,23,Operational,0,34.62,Wallet,Standard,True
SW000237,2026-01-02 13:01:05,ST001,15.1,97.2,2.9,3.3,13,Operational,0,35.42,Mobile Money,Standard,True
SW000238,2026-01-02 13:01:11,ST005,18.5,90.6,3.9,4.4,10,Operational,0,36.65,Wallet,Delivery,True
SW000239,2026-01-02 13:03:19,ST003,44.0,98.5,1.3,2.9,14,Operational,0,37.86,Mobile Money,Standard,True
SW000240,2026-01-02 13:14:28,ST004,32.0,92.8,1.1,3.3,14,Operational,0,37.93,Card,Delivery,True
SW000241,2026-01-02 13:15:31,ST005,34.2,98.2,1.1,4.6,14,Operational,0,32.69,Mobile Money,Standard,True
SW000242,2026-01-02 13:18:05,ST002,4.1,93.1,5.9,3.4,8,Operational,0,33.71,Wallet,Standard,True
SW000243,2026-01-02 13:18:52,ST002,28.3,94.0,2.1,5.0,9,Operational,0,36.15,Card,Standard,True
SW000244,2026-01-02 13:28:01,ST001,8.7,95.1,2.3,2.7,11,Operational,0,36.35,Mobile Money,Standard,True
SW000245,2026-01-02 13:36:40,ST003,27.2,85.4,3.2,4.1,19,Operational,0,39.61,Mobile Money,Commercial,True
SW000246,2026-01-02 13:45:10,ST001,17.7,90.2,0.7,2.6,24,Operational,0,32.5,Mobile Money,Standard,True
SW000247,2026-01-02 14:05:40,ST001,18.9,100.0,1.0,3.5,16,Operational,0,37.54,Mobile Money,Delivery,True
SW000248,2026-01-02 14:08:51,ST005,8.0,93.8,1.9,2.8,14,Operational,0,39.74,Wallet,Delivery,True
SW000249,2026-01-02 14:11:03,ST005,17.9,92.5,0.5,4.4,18,Operational,0,37.36,Mobile Money,Standard,True
SW000250,2026-01-02 14:16:27,ST004,20.6,97.0,1.0,5.1,23,Operational,0,34.96,Mobile Money,Standard,True
SW000251,2026-01-02 14:21:58,ST002,22.9,95.3,0.5,2.3,20,Operational,0,32.68,Card,Standard,True
SW000252,2026-01-02 14:48:52,ST004,28.4,94.8,1.3,3.7,16,Operational,0,40.71,Mobile Money,Delivery,True
SW000253,2026-01-02 14:54:13,ST001,11.4,87.7,2.6,3.4,17,Operational,0,39.4,Mobile Money,Delivery,True
SW000254,2026-01-02 15:04:44,ST001,37.4,90.4,3.7,3.7,19,Operational,0,40.68,Mobile Money,Delivery,True
SW000255,2026-01-02 15:06:10,ST004,30.2,95.3,0.5,4.8,18,Operational,0,38.47,Card,Delivery,True
SW000256,2026-01-02 15:22:04,ST004,17.8,99.2,0.6,2.1,22,Operational,0,36.54,Mobile Money,Standard,True
SW000257,2026-01-02 15:38:51,ST004,34.7,89.1,2.3,3.3,16,Operational,0,39.91,Mobile Money,Commercial,True
SW000258,2026-01-02 16:04:11,ST005,8.9,98.7,3.1,2.5,14,Operational,0,40.13,Card,Delivery,True
SW000259,2026-01-02 16:23:49,ST001,19.3,93.1,2.4,3.5,18,Operational,0,33.94,Mobile Money,Standard,True
SW000260,2026-01-02 16:29:34,ST005,31.2,100.0,0.9,4.1,15,Operational,0,38.03,Mobile Money,Commercial,True
SW000261,2026-01-02 16:30:10,ST001,17.6,93.6,1.3,4.3,15,Operational,0,38.48,Mobile Money,Delivery,True
SW000262,2026-01-02 16:50:16,ST001,21.8,88.2,4.8,3.8,17,Operational,0,32.75,Card,Standard,True
SW000263,2026-01-02 16:51:11,ST001,34.6,89.8,3.0,3.9,13,Operational,0,37.67,Card,Delivery,True
SW000264,2026-01-02 16:51:46,ST001,32.8,98.9,1.3,3.8,24,Operational,0,39.84,Mobile Money,Commercial,True
SW000265,2026-01-02 17:00:29,ST002,11.5,94.8,6.4,3.1,16,Operational,0,0.0,Wallet,Standard,False
SW000266,2026-01-02 17:02:41,ST003,17.0,89.1,9.6,3.6,2,Operational,0,34.04,Mobile Money,Standard,True
SW000267,2026-01-02 17:05:56,ST003,55.0,96.7,0.3,4.4,12,Operational,0,37.07,Wallet,Delivery,True
SW000268,2026-01-02 17:10:04,ST001,39.2,93.5,1.0,3.5,4,Operational,0,35.23,Mobile Money,Standard,True
SW000269,2026-01-02 17:11:26,ST001,17.9,99.4,12.7,3.8,2,Operational,0,41.04,Wallet,Commercial,True
SW000270,2026-01-02 17:13:32,ST004,21.1,94.9,5.4,2.5,14,Operational,0,34.44,Mobile Money,Standard,True
SW000271,2026-01-02 17:13:53,ST004,29.1,96.5,3.8,3.8,18,Operational,0,34.53,Card,Standard,True
SW000272,2026-01-02 17:26:48,ST001,43.9,91.2,4.9,3.1,7,Operational,0,38.3,Card,Delivery,True
SW000273,2026-01-02 17:38:17,ST001,16.4,100.0,5.0,4.3,9,Operational,0,38.08,Wallet,Delivery,True
SW000274,2026-01-02 17:39:43,ST001,12.6,98.7,4.4,3.5,8,Operational,0,35.9,Card,Standard,True
SW000275,2026-01-02 17:43:14,ST003,17.9,87.2,7.9,4.1,14,Operational,0,33.54,Mobile Money,Standard,True
SW000276,2026-01-02 17:43:46,ST003,22.8,93.2,4.2,2.3,16,Operational,0,33.71,Wallet,Standard,True
SW000277,2026-01-02 17:44:34,ST001,19.4,96.1,3.7,4.0,3,Operational,0,35.51,Mobile Money,Standard,True
SW000278,2026-01-02 17:53:18,ST004,11.0,90.1,4.2,3.3,11,Operational,0,33.77,Mobile Money,Standard,True
SW000279,2026-01-02 18:00:09,ST004,32.5,88.2,2.1,3.6,21,Operational,0,37.95,Mobile Money,Delivery,True
SW000280,2026-01-02 18:02:32,ST001,16.0,89.8,19.0,2.5,5,Operational,0,39.37,Mobile Money,Delivery,True
SW000281,2026-01-02 18:08:02,ST002,27.8,95.5,0.7,4.1,13,Operational,0,32.33,Wallet,Standard,True
SW000282,2026-01-02 18:08:45,ST004,16.5,100.0,1.9,2.1,14,Operational,0,37.68,Mobile Money,Delivery,True
SW000283,2026-01-02 18:09:28,ST001,32.7,94.6,1.4,2.9,6,Operational,0,38.38,Wallet,Commercial,True
SW000284,2026-01-02 18:12:34,ST001,40.6,94.1,10.2,4.3,10,Operational,0,38.88,Mobile Money,Delivery,True
SW000285,2026-01-02 18:12:46,ST001,10.5,90.3,7.3,5.1,8,Operational,0,33.02,Mobile Money,Standard,True
SW000286,2026-01-02 18:14:34,ST004,6.5,95.5,0.3,2.8,5,Operational,0,36.78,Wallet,Standard,True
SW000287,2026-01-02 18:15:59,ST003,31.4,92.6,3.3,3.6,17,Operational,0,38.91,Card,Delivery,True
SW000288,2026-01-02 18:19:06,ST003,44.8,92.7,2.7,4.1,14,Operational,0,37.32,Mobile Money,Commercial,True
SW000289,2026-01-02 18:23:50,ST003,23.1,97.4,4.1,3.5,9,Operational,0,41.18,Mobile Money,Commercial,True
SW000290,2026-01-02 18:24:11,ST001,9.9,92.9,3.7,3.0,15,Operational,0,36.33,Wallet,Delivery,True
SW000291,2026-01-02 18:28:15,ST001,19.8,96.3,1.0,3.2,6,Operational,0,40.26,Card,Commercial,True
SW000292,2026-01-02 18:29:55,ST004,26.7,90.5,6.9,4.4,10,Operational,0,40.12,Mobile Money,Commercial,True
SW000293,2026-01-02 18:31:17,ST003,20.8,97.0,5.9,2.2,12,Operational,0,33.85,Mobile Money,Standard,True
SW000294,2026-01-02 18:43:11,ST001,21.4,89.2,6.3,4.6,0,Operational,0,0.0,Wallet,Standard,False
SW000295,2026-01-02 18:43:33,ST001,6.1,99.4,7.6,3.4,9,Operational,0,35.95,Mobile Money,Standard,True
SW000296,2026-01-02 18:50:12,ST005,17.2,94.3,1.7,2.9,13,Operational,0,41.21,Mobile Money,Commercial,True
SW000297,2026-01-02 18:52:52,ST004,3.0,93.3,4.3,4.8,14,Operational,0,35.67,Mobile Money,Delivery,True
SW000298,2026-01-02 18:53:39,ST005,31.4,92.1,2.7,3.9,5,Operational,0,32.58,Card,Standard,True
SW000299,2026-01-02 18:55:16,ST001,27.0,98.0,4.8,4.2,13,Operational,0,40.78,Mobile Money,Commercial,True
SW000300,2026-01-02 19:01:42,ST005,12.9,97.8,3.5,3.3,7,Operational,0,37.45,Mobile Money,Standard,True
SW000301,2026-01-02 19:02:38,ST002,25.7,90.7,0.5,4.0,13,Operational,0,37.79,Mobile Money,Commercial,True
SW000302,2026-01-02 19:08:12,ST003,36.6,90.6,3.1,4.2,10,Operational,0,40.52,Mobile Money,Commercial,True
SW000303,2026-01-02 19:14:02,ST005,37.3,97.9,5.5,2.6,10,Operational,0,36.89,Mobile Money,Delivery,True
SW000304,2026-01-02 19:22:48,ST002,17.5,100.0,2.0,3.3,12,Operational,0,39.52,Mobile Money,Delivery,True
SW000305,2026-01-02 19:24:39,ST003,11.4,99.3,2.6,4.2,14,Operational,0,33.15,Mobile Money,Standard,True
SW000306,2026-01-02 19:28:59,ST001,3.0,94.4,3.8,4.4,13,Operational,0,35.9,Mobile Money,Standard,True
SW000307,2026-01-02 19:29:21,ST001,5.9,95.0,5.2,4.7,5,Operational,0,34.42,Mobile Money,Standard,True
SW000308,2026-01-02 19:30:19,ST004,5.2,95.3,3.9,3.1,8,Operational,0,41.78,Mobile Money,Commercial,True
SW000309,2026-01-02 19:38:25,ST002,28.1,94.8,2.2,2.3,17,Operational,0,41.09,Card,Delivery,True
SW000310,2026-01-02 19:38:48,ST001,15.6,90.1,5.4,3.3,10,Operational,0,39.34,Mobile Money,Delivery,True
SW000311,2026-01-02 19:43:31,ST003,17.2,97.3,1.0,3.6,7,Operational,0,36.21,Mobile Money,Delivery,True
SW000312,2026-01-02 19:46:54,ST004,14.2,97.0,3.1,4.2,14,Operational,0,35.87,Mobile Money,Standard,True
SW000313,2026-01-02 19:53:05,ST004,22.6,88.4,10.3,3.0,19,Operational,0,38.26,Mobile Money,Delivery,True
SW000314,2026-01-02 19:54:33,ST002,3.0,100.0,4.1,2.0,13,Operational,0,36.69,Mobile Money,Delivery,True
SW000315,2026-01-02 19:56:35,ST001,14.8,91.0,5.6,4.3,4,Operational,0,32.57,Mobile Money,Standard,True
SW000316,2026-01-02 19:57:10,ST004,9.3,96.8,1.9,3.3,8,Operational,0,39.24,Card,Delivery,True
SW000317,2026-01-02 19:58:14,ST004,40.1,88.8,1.6,3.6,15,Operational,0,33.69,Wallet,Standard,True
SW000318,2026-01-02 19:59:44,ST001,41.4,87.6,2.3,4.7,11,Operational,0,40.63,Card,Commercial,True
SW000319,2026-01-02 20:02:38,ST003,47.8,94.9,3.6,3.9,16,Operational,0,35.21,Card,Standard,True
SW000320,2026-01-02 20:04:18,ST001,14.9,92.4,0.4,4.8,11,Operational,0,35.08,Card,Standard,True
SW000321,2026-01-02 20:10:31,ST003,19.9,91.8,6.1,3.9,14,Operational,0,37.91,Wallet,Standard,True
SW000322,2026-01-02 20:10:42,ST004,22.7,89.6,27.0,4.1,1,Operational,0,35.95,Card,Standard,True
SW000323,2026-01-02 20:12:31,ST005,30.5,90.1,12.6,4.1,9,Operational,0,34.72,Mobile Money,Standard,True
SW000324,2026-01-02 20:19:08,ST004,32.5,94.4,3.9,3.1,12,Operational,0,37.83,Wallet,Delivery,True
SW000325,2026-01-02 20:19:53,ST002,8.0,92.5,2.4,4.0,10,Operational,0,35.51,Mobile Money,Standard,True
SW000326,2026-01-02 20:21:10,ST001,29.4,89.4,0.6,4.1,6,Operational,0,37.05,Wallet,Delivery,True
SW000327,2026-01-02 20:26:11,ST004,40.6,97.6,5.3,3.8,13,Operational,0,34.2,Wallet,Standard,True
SW000328,2026-01-02 20:29:48,ST001,33.4,92.5,5.1,3.7,0,Operational,0,0.0,Mobile Money,Standard,False
SW000329,2026-01-02 20:31:33,ST002,24.0,97.1,2.8,4.9,8,Operational,0,34.38,Wallet,Standard,True
SW000330,2026-01-02 20:33:14,ST003,25.5,92.0,4.6,4.5,5,Operational,0,41.16,Mobile Money,Commercial,True
SW000331,2026-01-02 20:36:12,ST003,3.5,92.9,8.0,3.5,11,Operational,0,40.0,Card,Delivery,True
SW000332,2026-01-02 20:44:55,ST004,22.7,98.3,1.6,3.5,9,Operational,0,35.29,Mobile Money,Delivery,True
SW000333,2026-01-02 20:45:14,ST003,10.0,94.4,2.0,4.0,16,Operational,0,31.97,Mobile Money,Standard,True
SW000334,2026-01-02 20:53:53,ST004,13.6,96.3,0.9,3.4,10,Operational,0,36.66,Card,Delivery,True
SW000335,2026-01-02 20:58:09,ST001,11.5,96.9,2.4,2.9,13,Operational,0,37.85,Wallet,Delivery,True
SW000336,2026-01-02 21:05:23,ST002,24.9,97.1,3.9,3.5,18,Operational,0,33.95,Mobile Money,Standard,True
SW000337,2026-01-02 21:08:26,ST003,23.6,91.9,1.1,3.4,18,Operational,0,33.53,Mobile Money,Delivery,True
SW000338,2026-01-02 21:16:01,ST001,31.4,94.2,4.5,4.1,17,Operational,0,33.61,Card,Standard,True
SW000339,2026-01-02 21:22:45,ST003,30.9,98.9,3.0,2.3,20,Operational,0,34.04,Mobile Money,Standard,True
SW000340,2026-01-02 21:37:04,ST004,29.9,90.2,6.5,2.7,1,Operational,0,41.46,Mobile Money,Commercial,True
SW000341,2026-01-02 21:45:56,ST003,38.4,91.1,2.8,3.6,18,Operational,0,38.3,Wallet,Delivery,True
SW000342,2026-01-02 21:50:52,ST001,20.3,90.9,2.2,3.6,22,Operational,0,38.72,Card,Delivery,True
SW000343,2026-01-02 21:53:59,ST004,17.9,98.1,2.8,2.9,17,Operational,0,41.72,Mobile Money,Commercial,True
SW000344,2026-01-02 22:22:39,ST002,34.1,93.4,1.9,3.1,13,Operational,0,40.2,Mobile Money,Commercial,True
SW000345,2026-01-02 22:28:55,ST003,28.2,89.1,4.0,2.2,25,Operational,0,37.19,Card,Standard,True
SW000346,2026-01-02 22:30:04,ST001,8.7,86.3,6.4,3.6,19,Operational,0,43.07,Wallet,Commercial,True
SW000347,2026-01-02 22:36:20,ST001,44.4,85.1,6.9,3.7,14,Operational,0,34.31,Mobile Money,Standard,True
SW000348,2026-01-02 22:56:26,ST003,23.4,92.6,5.8,3.4,16,Operational,0,39.93,Mobile Money,Delivery,True
SW000349,2026-01-02 23:19:42,ST003,23.0,94.8,2.3,3.8,16,Operational,0,34.18,Mobile Money,Standard,True
SW000350,2026-01-02 23:43:18,ST001,30.1,88.6,2.3,3.2,16,Operational,0,37.08,Mobile Money,Standard,True
SW000351,2026-01-02 23:45:13,ST004,26.2,94.5,1.3,3.3,16,Operational,0,38.04,Mobile Money,Delivery,True
SW000352,2026-01-03 00:30:32,ST004,10.7,97.1,0.8,3.4,17,Operational,0,39.39,Card,Delivery,True
SW000353,2026-01-03 01:22:59,ST002,31.8,100.0,5.5,2.3,12,Operational,0,36.16,Wallet,Standard,True
SW000354,2026-01-03 02:51:42,ST002,22.1,100.0,2.0,3.7,12,Operational,0,36.4,Mobile Money,Delivery,True
SW000355,2026-01-03 03:03:26,ST003,22.1,95.3,2.3,1.8,9,Operational,0,36.53,Mobile Money,Standard,True
SW000356,2026-01-03 03:15:58,ST003,17.9,89.3,6.1,4.1,15,Operational,0,34.73,Wallet,Standard,True
SW000357,2026-01-03 04:10:19,ST005,29.5,86.7,2.8,3.4,17,Operational,0,40.42,Card,Delivery,True
SW000358,2026-01-03 04:40:43,ST001,35.4,88.0,6.5,4.3,11,Operational,0,36.95,Mobile Money,Delivery,True
SW000359,2026-01-03 05:04:45,ST001,16.0,92.7,8.0,2.6,24,Operational,0,37.05,Wallet,Commercial,True
SW000360,2026-01-03 05:36:56,ST003,27.4,95.6,2.3,3.4,24,Operational,0,38.07,Mobile Money,Delivery,True
SW000361,2026-01-03 06:10:44,ST001,40.3,93.3,0.3,2.7,17,Operational,0,37.38,Card,Delivery,True
SW000362,2026-01-03 06:28:01,ST003,33.3,96.0,2.3,3.5,15,Operational,0,43.29,Card,Commercial,True
SW000363,2026-01-03 07:02:17,ST005,24.2,95.3,9.2,4.2,1,Operational,0,35.59,Mobile Money,Standard,True
SW000364,2026-01-03 07:06:30,ST005,25.7,92.5,1.3,3.6,12,Operational,0,38.81,Mobile Money,Delivery,True
SW000365,2026-01-03 07:13:31,ST001,7.0,90.9,1.2,3.9,15,Operational,0,38.32,Mobile Money,Delivery,True
SW000366,2026-01-03 07:25:31,ST001,21.2,96.5,9.7,4.9,15,Operational,0,36.4,Mobile Money,Delivery,True
SW000367,2026-01-03 07:41:37,ST004,27.9,98.7,17.4,3.9,7,Operational,0,33.66,Mobile Money,Standard,True
SW000368,2026-01-03 07:46:07,ST001,29.2,82.6,8.3,5.8,9,Operational,0,36.21,Card,Commercial,True
SW000369,2026-01-03 07:48:09,ST004,23.6,91.7,5.4,4.6,24,Operational,0,36.93,Mobile Money,Delivery,True
SW000370,2026-01-03 08:17:11,ST002,18.8,100.0,1.4,3.5,12,Operational,0,37.68,Mobile Money,Commercial,True
SW000371,2026-01-03 08:19:43,ST001,35.4,88.5,5.4,4.6,11,Operational,0,33.64,Wallet,Standard,True
SW000372,2026-01-03 08:22:22,ST003,40.2,88.0,4.0,2.2,12,Operational,0,37.64,Mobile Money,Delivery,True
SW000373,2026-01-03 08:24:21,ST005,25.5,98.6,5.6,4.6,0,Operational,0,0.0,Wallet,Commercial,False
SW000374,2026-01-03 08:27:23,ST003,22.3,94.8,4.3,3.7,17,Operational,0,41.06,Mobile Money,Commercial,True
SW000375,2026-01-03 08:32:57,ST003,22.5,98.6,5.4,3.4,17,Operational,0,39.74,Wallet,Delivery,True
SW000376,2026-01-03 08:35:40,ST004,27.8,100.0,6.8,3.0,11,Operational,0,37.49,Mobile Money,Standard,True
SW000377,2026-01-03 08:49:27,ST002,12.1,91.6,3.9,3.5,15,Operational,0,37.05,Mobile Money,Standard,True
SW000378,2026-01-03 08:50:08,ST001,36.6,96.2,7.9,4.4,17,Operational,0,33.6,Wallet,Standard,True
SW000379,2026-01-03 08:50:57,ST005,19.6,92.0,0.5,3.1,15,Operational,0,32.91,Wallet,Standard,True
SW000380,2026-01-03 08:51:51,ST005,19.1,99.6,4.3,4.0,6,Operational,0,42.84,Mobile Money,Commercial,True
SW000381,2026-01-03 09:01:32,ST004,39.7,94.6,4.4,2.4,21,Operational,0,33.87,Wallet,Standard,True
SW000382,2026-01-03 09:09:04,ST003,37.5,98.0,3.3,2.5,16,Operational,0,40.77,Mobile Money,Commercial,True
SW000383,2026-01-03 09:20:51,ST001,3.0,97.7,4.3,5.6,0,Operational,0,0.0,Mobile Money,Delivery,False
SW000384,2026-01-03 09:25:49,ST002,18.6,100.0,1.8,3.0,12,Operational,0,34.66,Card,Standard,True
SW000385,2026-01-03 09:26:50,ST004,32.5,94.6,8.6,4.5,15,Operational,0,42.62,Mobile Money,Commercial,True
SW000386,2026-01-03 09:28:55,ST005,28.9,92.1,3.7,4.0,11,Operational,0,34.32,Mobile Money,Standard,True
SW000387,2026-01-03 09:35:55,ST002,29.5,89.0,4.0,4.4,12,Operational,0,36.63,Mobile Money,Standard,True
SW000388,2026-01-03 09:39:55,ST004,24.9,96.6,1.3,4.9,16,Operational,0,35.39,Mobile Money,Standard,True
SW000389,2026-01-03 09:40:14,ST002,40.2,98.7,6.6,3.0,12,Operational,0,38.79,Card,Delivery,True
SW000390,2026-01-03 09:40:41,ST001,24.0,100.0,6.1,3.2,14,Operational,0,34.26,Mobile Money,Standard,True
SW000391,2026-01-03 09:50:12,ST003,23.2,97.0,6.0,4.0,17,Downtime,36,0.0,Mobile Money,Commercial,False
SW000392,2026-01-03 10:01:48,ST005,21.3,95.4,0.6,4.0,20,Operational,0,35.55,Mobile Money,Standard,True
SW000393,2026-01-03 10:09:50,ST001,31.8,100.0,2.2,3.7,17,Operational,0,36.34,Mobile Money,Delivery,True
SW000394,2026-01-03 10:17:23,ST001,21.2,93.1,1.1,3.8,16,Operational,0,36.52,Mobile Money,Standard,True
SW000395,2026-01-03 10:19:51,ST005,14.4,87.9,2.7,2.9,17,Operational,0,38.07,Mobile Money,Delivery,True
SW000396,2026-01-03 10:40:05,ST003,39.9,88.7,2.6,3.5,18,Operational,0,39.4,Mobile Money,Commercial,True
SW000397,2026-01-03 10:42:21,ST002,3.0,95.1,2.1,3.5,7,Operational,0,37.25,Mobile Money,Standard,True
SW000398,2026-01-03 11:22:22,ST001,20.0,95.6,3.8,4.2,20,Operational,0,39.27,Mobile Money,Delivery,True
SW000399,2026-01-03 11:45:24,ST004,30.6,87.1,0.4,3.4,22,Operational,0,35.72,Card,Standard,True
SW000400,2026-01-03 11:54:31,ST002,27.7,96.9,1.6,4.6,9,Operational,0,38.8,Mobile Money,Commercial,True
SW000401,2026-01-03 11:54:48,ST001,17.4,86.4,0.2,3.9,11,Operational,0,36.08,Card,Standard,True
SW000402,2026-01-03 11:55:12,ST004,40.5,95.6,1.5,2.4,14,Operational,0,35.02,Mobile Money,Standard,True
SW000403,2026-01-03 11:56:14,ST003,31.9,96.2,5.0,2.7,24,Operational,0,39.7,Mobile Money,Commercial,True
SW000404,2026-01-03 12:06:17,ST005,50.2,93.4,3.6,2.9,18,Operational,0,36.68,Mobile Money,Delivery,True
SW000405,2026-01-03 12:07:47,ST004,10.2,93.8,1.6,1.5,19,Operational,0,32.35,Mobile Money,Standard,True
SW000406,2026-01-03 12:16:58,ST003,15.7,93.9,1.9,4.4,25,Operational,0,36.18,Mobile Money,Delivery,True
SW000407,2026-01-03 12:39:14,ST003,33.4,99.0,0.3,3.8,21,Operational,0,36.61,Mobile Money,Delivery,True
SW000408,2026-01-03 13:01:21,ST004,22.6,98.8,5.5,3.0,12,Operational,0,35.28,Wallet,Commercial,True
SW000409,2026-01-03 13:03:01,ST001,3.0,88.7,2.9,2.8,16,Operational,0,36.02,Card,Delivery,True
SW000410,2026-01-03 13:06:59,ST002,34.9,94.6,1.8,3.7,16,Operational,0,41.92,Mobile Money,Delivery,True
SW000411,2026-01-03 13:23:48,ST002,28.8,94.2,1.7,4.1,13,Operational,0,36.97,Mobile Money,Delivery,True
SW000412,2026-01-03 13:29:38,ST001,17.3,92.2,3.8,3.3,18,Operational,0,37.08,Wallet,Delivery,True
SW000413,2026-01-03 13:30:01,ST001,16.5,96.9,4.9,3.5,17,Operational,0,38.04,Wallet,Commercial,True
SW000414,2026-01-03 13:34:06,ST003,34.2,91.5,5.0,3.4,22,Operational,0,38.29,Wallet,Delivery,True
SW000415,2026-01-03 13:34:28,ST003,30.7,92.1,0.7,3.3,22,Operational,0,38.59,Card,Delivery,True
SW000416,2026-01-03 13:39:21,ST001,24.1,95.5,3.1,3.8,17,Operational,0,37.29,Mobile Money,Delivery,True
SW000417,2026-01-03 13:39:34,ST002,23.4,94.1,3.5,2.4,13,Operational,0,35.75,Card,Standard,True
SW000418,2026-01-03 13:46:06,ST002,6.0,95.5,0.4,3.5,8,Operational,0,37.55,Wallet,Standard,True
SW000419,2026-01-03 13:49:34,ST004,20.8,95.0,3.5,4.1,10,Operational,0,39.44,Wallet,Commercial,True
SW000420,2026-01-03 14:10:33,ST005,20.3,91.3,1.0,3.0,11,Operational,0,0.0,Card,Delivery,False
SW000421,2026-01-03 14:25:27,ST001,18.9,87.5,4.3,2.2,21,Operational,0,36.34,Mobile Money,Standard,True
SW000422,2026-01-03 14:28:03,ST005,34.5,90.1,3.1,2.4,20,Operational,0,35.16,Mobile Money,Standard,True
SW000423,2026-01-03 14:34:49,ST001,20.0,95.7,1.1,4.2,10,Operational,0,36.31,Mobile Money,Delivery,True
SW000424,2026-01-03 14:35:15,ST003,13.1,95.7,5.1,2.8,22,Operational,0,39.11,Mobile Money,Delivery,True
SW000425,2026-01-03 14:45:40,ST003,23.9,96.2,0.2,4.5,18,Operational,0,35.64,Mobile Money,Standard,True
SW000426,2026-01-03 14:46:07,ST004,35.2,94.2,1.4,3.1,13,Operational,0,31.53,Wallet,Standard,True
SW000427,2026-01-03 15:23:38,ST003,45.3,100.0,3.0,5.4,11,Operational,0,36.26,Mobile Money,Standard,True
SW000428,2026-01-03 15:23:39,ST003,19.0,92.2,5.2,3.0,19,Operational,0,34.65,Card,Standard,True
SW000429,2026-01-03 15:28:06,ST004,24.3,96.3,3.8,3.1,13,Operational,0,33.88,Mobile Money,Standard,True
SW000430,2026-01-03 15:30:34,ST004,11.9,98.6,3.6,4.4,11,Operational,0,39.4,Mobile Money,Delivery,True
SW000431,2026-01-03 15:36:45,ST001,23.2,87.1,3.0,1.9,16,Operational,0,37.73,Wallet,Standard,True
SW000432,2026-01-03 15:38:45,ST004,36.3,91.0,6.6,2.6,18,Operational,0,37.09,Mobile Money,Delivery,True
SW000433,2026-01-03 15:39:56,ST005,17.7,93.8,0.2,5.1,8,Operational,0,36.19,Mobile Money,Delivery,True
SW000434,2026-01-03 15:47:31,ST001,13.9,94.3,1.6,3.6,20,Operational,0,37.92,Card,Standard,True
SW000435,2026-01-03 16:15:40,ST001,33.9,95.1,1.9,2.5,15,Operational,0,39.03,Mobile Money,Commercial,True
SW000436,2026-01-03 16:25:19,ST001,26.0,97.3,3.9,3.5,19,Operational,0,39.89,Wallet,Commercial,True
SW000437,2026-01-03 16:30:00,ST001,24.1,100.0,1.8,2.4,17,Operational,0,38.05,Wallet,Delivery,True
SW000438,2026-01-03 16:30:00,ST002,32.9,93.6,6.0,3.9,14,Operational,0,34.22,Mobile Money,Standard,True
SW000439,2026-01-03 16:34:25,ST003,42.0,95.6,3.2,3.1,23,Operational,0,32.71,Mobile Money,Standard,True
SW000440,2026-01-03 16:49:36,ST001,11.8,94.2,1.0,2.8,11,Operational,0,32.9,Mobile Money,Standard,True
SW000441,2026-01-03 17:01:22,ST003,29.1,91.1,1.4,2.9,6,Operational,0,36.29,Mobile Money,Standard,True
SW000442,2026-01-03 17:25:19,ST004,41.1,96.4,9.5,3.9,16,Operational,0,35.83,Mobile Money,Standard,True
SW000443,2026-01-03 17:28:13,ST002,13.3,90.7,0.8,3.4,11,Operational,0,34.93,Mobile Money,Delivery,True
